stage,lag,n_examples,raw_mean,raw_sample_std,centered_mean,centered_sample_std
vision_block_late,13,37,0.9999606971940389,1.0410944119310246e-05,-0.039346469327916474,0.26431224685182036
vision_block_late,14,36,0.9999599759720954,1.0385519418962046e-05,-0.030462049262767518,0.20759989872122758
vision_block_late,15,36,0.9999596190218929,1.0833460929523115e-05,-0.05299145908438465,0.19732182302028728
vision_block_late,16,35,0.9999591983057139,1.1232902785382365e-05,-0.00040501480102932684,0.09733826788534024
vision_block_late,17,35,0.9999591012330035,1.1273641003158154e-05,-0.018482073791967618,0.13646979545287846
vision_block_late,18,35,0.9999589322242587,1.1235209086706057e-05,-0.023907657008864554,0.11873032121527016
vision_block_late,19,35,0.9999588608041207,1.1274618654194204e-05,-0.025309261104723167,0.11600302660069252
vision_block_late,20,35,0.9999587786331581,1.1268660193569895e-05,-0.018567408954464844,0.13251435865478306
vision_block_late,21,35,0.9999587687104505,1.1392502720866287e-05,-0.011185974843845913,0.11876992718695462
vision_block_late,22,35,0.9999586250464342,1.119220691492954e-05,-0.0698735747918836,0.12495859338035305
vision_block_late,23,35,0.9999582627434559,1.128069182112613e-05,-0.08098287078524702,0.13085910988880534
vision_block_late,24,35,0.9999582084362778,1.1380794333096304e-05,-0.08336615202277944,0.13833572918987605
vision_block_late,25,35,0.9999582394068223,1.0980751172941457e-05,-0.06792187684676687,0.15647434002240054
vision_block_late,26,35,0.9999582433354111,1.0947919958183554e-05,-0.11617353663768358,0.1839936079706226
vision_block_late,27,35,0.9999582134628581,1.0872457094615652e-05,-0.07746380667791328,0.1837591434964796
vision_block_late,28,35,0.9999577751947817,1.1088004218148042e-05,-0.07574366296140922,0.19238501895607116
vision_block_late,29,35,0.9999570818009673,1.1485557033128437e-05,-0.0732946935879546,0.16762395093377544
vision_block_late,30,35,0.9999568138953006,1.1860345630958953e-05,-0.11467919317011487,0.15781272394799295
vision_block_late,31,35,0.999956969900096,1.2273954436855854e-05,-0.07760007662408672,0.17839009935413944
vision_block_late,32,35,0.9999565926244179,1.2086793935213509e-05,-0.09778452925436822,0.16943022748248088
vision_block_late,33,35,0.999956128630787,1.2063286591217856e-05,-0.11134720998070298,0.19551639416594616
