cohort,question_id,participant_id,source_video_id,category,question_type,anchor_layer,target_layer,distance_from_anchor,anchor_native_temporal_entropy,native_retained_target_layer_mass,native_oracle_top50_target_layer_mass,reuse_efficiency,native_source_target_top2_jaccard,native_source_target_spearman,selected_native_unit_ids,selected_analysis_bins,selected_units_adjacent,normalized_temporal_coverage_span,contains_first_unit,contains_last_unit,descriptive_eight_bin_anchor_entropy,descriptive_eight_bin_retained_mass,descriptive_eight_bin_top4_oracle_mass
heldout,ingredient_ingredient_adding_localization_13,P08,P08-20240614-184945,ingredient,ingredient_ingredient_adding_localization,8,9,1,0.9820654823216922,0.5212543528866623,0.595874412007843,0.8747721707503049,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9880436548782591,0.5212543528841663,0.5958744120049897
heldout,ingredient_ingredient_adding_localization_13,P08,P08-20240614-184945,ingredient,ingredient_ingredient_adding_localization,8,10,2,0.9820654823216922,0.545644177556434,0.5785760615218893,0.9430811501622948,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9880436548782591,0.5456441775526383,0.5785760615178646
heldout,ingredient_ingredient_adding_localization_13,P08,P08-20240614-184945,ingredient,ingredient_ingredient_adding_localization,8,11,3,0.9820654823216922,0.5408683922468891,0.5416415035281903,0.9985726513270028,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9880436548782591,0.5408683922432929,0.541641503524589
heldout,ingredient_ingredient_adding_localization_13,P08,P08-20240614-184945,ingredient,ingredient_ingredient_adding_localization,12,13,1,0.9915608462559031,0.581334758908454,0.5915053222910236,0.9828056265949106,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.994373897501268,0.5813347589057429,0.5915053222882651
heldout,ingredient_ingredient_adding_localization_13,P08,P08-20240614-184945,ingredient,ingredient_ingredient_adding_localization,12,14,2,0.9915608462559031,0.6416921087481824,0.6442468964878445,0.9960344586002824,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.994373897501268,0.641692108745582,0.6442468964852338
heldout,ingredient_ingredient_adding_localization_13,P08,P08-20240614-184945,ingredient,ingredient_ingredient_adding_localization,12,15,3,0.9915608462559031,0.5935906281436459,0.6340569946473625,0.9361786608375444,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.994373897501268,0.5935906281404114,0.6340569946439074
heldout,ingredient_ingredient_adding_localization_13,P08,P08-20240614-184945,ingredient,ingredient_ingredient_adding_localization,16,17,1,0.8609080783840561,0.6864280303996986,0.6864280303996986,1.0,1.0,1.0,2 3,4 5 6 7,True,0.5,False,True,0.907272052254313,0.6864280303952391,0.6864280303952393
heldout,ingredient_ingredient_adding_localization_13,P08,P08-20240614-184945,ingredient,ingredient_ingredient_adding_localization,16,18,2,0.8609080783840561,0.6867197366136593,0.6867197366136593,1.0,1.0,1.0,2 3,4 5 6 7,True,0.5,False,True,0.907272052254313,0.686719736608612,0.6867197366086119
heldout,ingredient_ingredient_adding_localization_13,P08,P08-20240614-184945,ingredient,ingredient_ingredient_adding_localization,16,19,3,0.8609080783840561,0.715277991302869,0.715277991302869,1.0,1.0,1.0,2 3,4 5 6 7,True,0.5,False,True,0.907272052254313,0.7152779912994072,0.7152779912994072
heldout,ingredient_ingredient_adding_localization_13,P08,P08-20240614-184945,ingredient,ingredient_ingredient_adding_localization,20,21,1,0.9690441649428454,0.6361740673651957,0.6361740673651957,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.979362776625144,0.6361740673607981,0.6361740673607981
heldout,ingredient_ingredient_adding_localization_13,P08,P08-20240614-184945,ingredient,ingredient_ingredient_adding_localization,20,22,2,0.9690441649428454,0.6182752844250073,0.6182752844250073,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.979362776625144,0.6182752844203468,0.6182752844203468
heldout,ingredient_ingredient_adding_localization_13,P08,P08-20240614-184945,ingredient,ingredient_ingredient_adding_localization,20,23,3,0.9690441649428454,0.6195505128939733,0.638784512297852,0.9698896904455468,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.979362776625144,0.6195505128892167,0.6387845122929477
heldout,ingredient_ingredient_adding_localization_13,P08,P08-20240614-184945,ingredient,ingredient_ingredient_adding_localization,24,25,1,0.9573528869053013,0.6193066995812515,0.6193066995812515,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9715685912659906,0.6193066995760387,0.6193066995760388
heldout,ingredient_ingredient_adding_localization_13,P08,P08-20240614-184945,ingredient,ingredient_ingredient_adding_localization,24,26,2,0.9573528869053013,0.6344316499199524,0.6344316499199524,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9715685912659906,0.6344316499152328,0.6344316499152327
heldout,ingredient_ingredient_adding_localization_13,P08,P08-20240614-184945,ingredient,ingredient_ingredient_adding_localization,24,27,3,0.9573528869053013,0.5517125374930533,0.5517125374930533,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9715685912659906,0.5517125374896309,0.5517125374896309
heldout,ingredient_ingredient_adding_localization_16,P09,P09-20240623-120359,ingredient,ingredient_ingredient_adding_localization,8,9,1,0.980410620997876,0.580899251476142,0.580899251476142,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9869404139952626,0.5808992514731475,0.5808992514731475
heldout,ingredient_ingredient_adding_localization_16,P09,P09-20240623-120359,ingredient,ingredient_ingredient_adding_localization,8,10,2,0.980410620997876,0.5079924253522019,0.5873965619672703,0.8648202223909291,0.3333333333333333,0.39999999999999997,0 3,0 1 6 7,False,1.0,True,True,0.9869404139952626,0.5079924253484676,0.5873965619629522
heldout,ingredient_ingredient_adding_localization_16,P09,P09-20240623-120359,ingredient,ingredient_ingredient_adding_localization,8,11,3,0.980410620997876,0.6104046146541745,0.6105310553041947,0.9997929005430245,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9869404139952626,0.610404614649795,0.6105310552998143
heldout,ingredient_ingredient_adding_localization_16,P09,P09-20240623-120359,ingredient,ingredient_ingredient_adding_localization,12,13,1,0.9890473866990127,0.5549979044798141,0.555284485356306,0.9994839026047918,0.3333333333333333,0.39999999999999997,0 3,0 1 6 7,False,1.0,True,True,0.9926982577965126,0.5549979044773414,0.555284485353832
heldout,ingredient_ingredient_adding_localization_16,P09,P09-20240623-120359,ingredient,ingredient_ingredient_adding_localization,12,14,2,0.9890473866990127,0.5459642633940747,0.5581567805838259,0.9781557483239781,0.3333333333333333,0.39999999999999997,0 3,0 1 6 7,False,1.0,True,True,0.9926982577965126,0.5459642633917289,0.5581567805814277
heldout,ingredient_ingredient_adding_localization_16,P09,P09-20240623-120359,ingredient,ingredient_ingredient_adding_localization,12,15,3,0.9890473866990127,0.5369551185048698,0.5572516972948515,0.9635773585105073,0.3333333333333333,0.39999999999999997,0 3,0 1 6 7,False,1.0,True,True,0.9926982577965126,0.536955118501675,0.5572516972915361
heldout,ingredient_ingredient_adding_localization_16,P09,P09-20240623-120359,ingredient,ingredient_ingredient_adding_localization,16,17,1,0.9615575639692503,0.5932079429540286,0.5932079429540286,1.0,1.0,0.7999999999999999,1 3,2 3 6 7,False,0.75,False,True,0.9743717093103116,0.5932079429496318,0.5932079429496318
heldout,ingredient_ingredient_adding_localization_16,P09,P09-20240623-120359,ingredient,ingredient_ingredient_adding_localization,16,18,2,0.9615575639692503,0.591856619226121,0.591856619226121,1.0,1.0,1.0,1 3,2 3 6 7,False,0.75,False,True,0.9743717093103116,0.591856619221046,0.5918566192210462
heldout,ingredient_ingredient_adding_localization_16,P09,P09-20240623-120359,ingredient,ingredient_ingredient_adding_localization,16,19,3,0.9615575639692503,0.6251785427168404,0.6251785427168404,1.0,1.0,1.0,1 3,2 3 6 7,False,0.75,False,True,0.9743717093103116,0.6251785427131248,0.6251785427131249
heldout,ingredient_ingredient_adding_localization_16,P09,P09-20240623-120359,ingredient,ingredient_ingredient_adding_localization,20,21,1,0.983907598242709,0.5733489120616501,0.5733489120616501,1.0,1.0,1.0,1 3,2 3 6 7,False,0.75,False,True,0.9892717321579346,0.5733489120568263,0.5733489120568263
heldout,ingredient_ingredient_adding_localization_16,P09,P09-20240623-120359,ingredient,ingredient_ingredient_adding_localization,20,22,2,0.983907598242709,0.5478151929137749,0.5579176704137843,0.981892529963217,0.3333333333333333,0.7999999999999999,1 3,2 3 6 7,False,0.75,False,True,0.9892717321579346,0.5478151929076941,0.5579176704075913
heldout,ingredient_ingredient_adding_localization_16,P09,P09-20240623-120359,ingredient,ingredient_ingredient_adding_localization,20,23,3,0.983907598242709,0.5636751341110902,0.5636751341110902,1.0,1.0,1.0,1 3,2 3 6 7,False,0.75,False,True,0.9892717321579346,0.5636751341055054,0.5636751341055054
heldout,ingredient_ingredient_adding_localization_16,P09,P09-20240623-120359,ingredient,ingredient_ingredient_adding_localization,24,25,1,0.9978814040482482,0.5388978245451757,0.6030361144234467,0.8936410467893906,0.3333333333333333,0.39999999999999997,1 3,2 3 6 7,False,0.75,False,True,0.9985876026934108,0.5388978245386153,0.6030361144161057
heldout,ingredient_ingredient_adding_localization_16,P09,P09-20240623-120359,ingredient,ingredient_ingredient_adding_localization,24,26,2,0.9978814040482482,0.533268904831771,0.5950076189199365,0.8962387839667765,0.3333333333333333,0.39999999999999997,1 3,2 3 6 7,False,0.75,False,True,0.9985876026934108,0.5332689048261944,0.5950076189137143
heldout,ingredient_ingredient_adding_localization_16,P09,P09-20240623-120359,ingredient,ingredient_ingredient_adding_localization,24,27,3,0.9978814040482482,0.47554833301538946,0.5885762155546194,0.8079638973642131,0.3333333333333333,-0.19999999999999998,1 3,2 3 6 7,False,0.75,False,True,0.9985876026934108,0.47554833301234745,0.5885762155508544
heldout,ingredient_ingredient_adding_localization_17,P08,P08-20240614-085000,ingredient,ingredient_ingredient_adding_localization,8,9,1,0.9342579547866501,0.614929504528142,0.614929504528142,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9561719698550508,0.6149295045255998,0.6149295045255998
heldout,ingredient_ingredient_adding_localization_17,P08,P08-20240614-085000,ingredient,ingredient_ingredient_adding_localization,8,10,2,0.9342579547866501,0.5785716920752361,0.5785716920752361,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9561719698550508,0.5785716920713322,0.5785716920713322
heldout,ingredient_ingredient_adding_localization_17,P08,P08-20240614-085000,ingredient,ingredient_ingredient_adding_localization,8,11,3,0.9342579547866501,0.6465332825221471,0.6465332825221471,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9561719698550508,0.6465332825175997,0.6465332825175997
heldout,ingredient_ingredient_adding_localization_17,P08,P08-20240614-085000,ingredient,ingredient_ingredient_adding_localization,12,13,1,0.977752402923614,0.5696213363879096,0.5902570082275214,0.9650395140557865,0.3333333333333333,0.39999999999999997,0 1,0 1 2 3,True,0.5,True,False,0.9851682686131006,0.5696213363856526,0.5902570082251826
heldout,ingredient_ingredient_adding_localization_17,P08,P08-20240614-085000,ingredient,ingredient_ingredient_adding_localization,12,14,2,0.977752402923614,0.5852582875796623,0.6520665482676498,0.8975437999917685,0.3333333333333333,0.39999999999999997,0 1,0 1 2 3,True,0.5,True,False,0.9851682686131006,0.5852582875774133,0.6520665482651441
heldout,ingredient_ingredient_adding_localization_17,P08,P08-20240614-085000,ingredient,ingredient_ingredient_adding_localization,12,15,3,0.977752402923614,0.5626965069426098,0.5860363854852713,0.960173328617924,0.3333333333333333,0.39999999999999997,0 1,0 1 2 3,True,0.5,True,False,0.9851682686131006,0.5626965069397613,0.5860363854823045
heldout,ingredient_ingredient_adding_localization_17,P08,P08-20240614-085000,ingredient,ingredient_ingredient_adding_localization,16,17,1,0.9740856477086669,0.5919061667979248,0.5919061667979248,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9827237651370149,0.5919061667945895,0.5919061667945895
heldout,ingredient_ingredient_adding_localization_17,P08,P08-20240614-085000,ingredient,ingredient_ingredient_adding_localization,16,18,2,0.9740856477086669,0.5806677930408517,0.5806677930408517,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9827237651370149,0.5806677930373481,0.5806677930373481
heldout,ingredient_ingredient_adding_localization_17,P08,P08-20240614-085000,ingredient,ingredient_ingredient_adding_localization,16,19,3,0.9740856477086669,0.6063844318343297,0.6063844318343297,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9827237651370149,0.6063844318316503,0.6063844318316503
heldout,ingredient_ingredient_adding_localization_17,P08,P08-20240614-085000,ingredient,ingredient_ingredient_adding_localization,20,21,1,0.9730279314702015,0.6141420679786129,0.6141420679786129,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9820186209774513,0.6141420679748528,0.6141420679748528
heldout,ingredient_ingredient_adding_localization_17,P08,P08-20240614-085000,ingredient,ingredient_ingredient_adding_localization,20,22,2,0.9730279314702015,0.6183740096841133,0.6183740096841133,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9820186209774513,0.6183740096797299,0.6183740096797299
heldout,ingredient_ingredient_adding_localization_17,P08,P08-20240614-085000,ingredient,ingredient_ingredient_adding_localization,20,23,3,0.9730279314702015,0.5986982499942664,0.5986982499942664,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9820186209774513,0.5986982499900231,0.5986982499900231
heldout,ingredient_ingredient_adding_localization_17,P08,P08-20240614-085000,ingredient,ingredient_ingredient_adding_localization,24,25,1,0.977094795719028,0.6081651634739849,0.6081651634739849,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9847298638088829,0.6081651634694144,0.6081651634694144
heldout,ingredient_ingredient_adding_localization_17,P08,P08-20240614-085000,ingredient,ingredient_ingredient_adding_localization,24,26,2,0.977094795719028,0.6269563245131953,0.6269563245131953,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9847298638088829,0.6269563245089496,0.6269563245089496
heldout,ingredient_ingredient_adding_localization_17,P08,P08-20240614-085000,ingredient,ingredient_ingredient_adding_localization,24,27,3,0.977094795719028,0.5893359227215427,0.6054070351995957,0.9734540374596826,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9847298638088829,0.5893359227186263,0.6054070351966
heldout,ingredient_ingredient_adding_localization_74,P08,P08-20240617-130401,ingredient,ingredient_ingredient_adding_localization,8,9,1,0.9357607090047205,0.6259565272464334,0.637836700162867,0.9813742719517392,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9571738060003888,0.6259565272436266,0.6378367001600069
heldout,ingredient_ingredient_adding_localization_74,P08,P08-20240617-130401,ingredient,ingredient_ingredient_adding_localization,8,10,2,0.9357607090047205,0.5760460799064597,0.5950060833444353,0.9681347737969259,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9571738060003888,0.576046079902552,0.595006083340399
heldout,ingredient_ingredient_adding_localization_74,P08,P08-20240617-130401,ingredient,ingredient_ingredient_adding_localization,8,11,3,0.9357607090047205,0.6769294695964587,0.6769294695964587,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9571738060003888,0.6769294695919785,0.6769294695919785
heldout,ingredient_ingredient_adding_localization_74,P08,P08-20240617-130401,ingredient,ingredient_ingredient_adding_localization,12,13,1,0.9666545354876304,0.6711799491696256,0.6711799491696256,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9777696903226891,0.6711799491668244,0.6711799491668244
heldout,ingredient_ingredient_adding_localization_74,P08,P08-20240617-130401,ingredient,ingredient_ingredient_adding_localization,12,14,2,0.9666545354876304,0.759910006695119,0.759910006695119,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9777696903226891,0.759910006691795,0.759910006691795
heldout,ingredient_ingredient_adding_localization_74,P08,P08-20240617-130401,ingredient,ingredient_ingredient_adding_localization,12,15,3,0.9666545354876304,0.6688012816363358,0.6688012816363358,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9777696903226891,0.6688012816326767,0.6688012816326767
heldout,ingredient_ingredient_adding_localization_74,P08,P08-20240617-130401,ingredient,ingredient_ingredient_adding_localization,16,17,1,0.8552690545591283,0.6793774632675023,0.6793774632675023,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9035127030375751,0.6793774632635093,0.6793774632635093
heldout,ingredient_ingredient_adding_localization_74,P08,P08-20240617-130401,ingredient,ingredient_ingredient_adding_localization,16,18,2,0.8552690545591283,0.6410894605892375,0.6410894605892375,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9035127030375751,0.6410894605850502,0.6410894605850501
heldout,ingredient_ingredient_adding_localization_74,P08,P08-20240617-130401,ingredient,ingredient_ingredient_adding_localization,16,19,3,0.8552690545591283,0.7218106208574628,0.7218106208574628,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9035127030375751,0.7218106208538722,0.7218106208538722
heldout,ingredient_ingredient_adding_localization_74,P08,P08-20240617-130401,ingredient,ingredient_ingredient_adding_localization,20,21,1,0.9645270300155728,0.660109787908857,0.660109787908857,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9763513533402575,0.660109787904392,0.660109787904392
heldout,ingredient_ingredient_adding_localization_74,P08,P08-20240617-130401,ingredient,ingredient_ingredient_adding_localization,20,22,2,0.9645270300155728,0.6557814376441397,0.6557814376441397,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9763513533402575,0.6557814376390734,0.6557814376390734
heldout,ingredient_ingredient_adding_localization_74,P08,P08-20240617-130401,ingredient,ingredient_ingredient_adding_localization,20,23,3,0.9645270300155728,0.6853468393496744,0.6853468393496744,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9763513533402575,0.6853468393442907,0.6853468393442909
heldout,ingredient_ingredient_adding_localization_74,P08,P08-20240617-130401,ingredient,ingredient_ingredient_adding_localization,24,25,1,0.9712814553634517,0.5031423422428589,0.5881334443699409,0.8554901052802196,0.3333333333333333,0.39999999999999997,0 3,0 1 6 7,False,1.0,True,True,0.9808543035715437,0.5031423422389364,0.5881334443653558
heldout,ingredient_ingredient_adding_localization_74,P08,P08-20240617-130401,ingredient,ingredient_ingredient_adding_localization,24,26,2,0.9712814553634517,0.6063918563424291,0.6063918563424291,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9808543035715437,0.6063918563380164,0.6063918563380164
heldout,ingredient_ingredient_adding_localization_74,P08,P08-20240617-130401,ingredient,ingredient_ingredient_adding_localization,24,27,3,0.9712814553634517,0.5601062803380182,0.6689033669054281,0.837350068858613,0.3333333333333333,0.19999999999999998,0 3,0 1 6 7,False,1.0,True,True,0.9808543035715437,0.5601062803349475,0.6689033669017608
heldout,ingredient_ingredient_adding_localization_94,P08,P08-20240613-123547,ingredient,ingredient_ingredient_adding_localization,8,9,1,0.9663841883158671,0.5716235266357549,0.5716235266357549,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9775894588746944,0.571623526633176,0.571623526633176
heldout,ingredient_ingredient_adding_localization_94,P08,P08-20240613-123547,ingredient,ingredient_ingredient_adding_localization,8,10,2,0.9663841883158671,0.5379046532195788,0.581106284962331,0.9256562304337276,0.3333333333333333,0.39999999999999997,0 1,0 1 2 3,True,0.5,True,False,0.9775894588746944,0.5379046532158692,0.5811062849583235
heldout,ingredient_ingredient_adding_localization_94,P08,P08-20240613-123547,ingredient,ingredient_ingredient_adding_localization,8,11,3,0.9663841883158671,0.6017677757960649,0.6017677757960649,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9775894588746944,0.6017677757927158,0.6017677757927158
heldout,ingredient_ingredient_adding_localization_94,P08,P08-20240613-123547,ingredient,ingredient_ingredient_adding_localization,12,13,1,0.9818771318322123,0.6091683678613709,0.6091683678613709,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9879180878858649,0.609168367859028,0.609168367859028
heldout,ingredient_ingredient_adding_localization_94,P08,P08-20240613-123547,ingredient,ingredient_ingredient_adding_localization,12,14,2,0.9818771318322123,0.642053200352476,0.642053200352476,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9879180878858649,0.6420532003503483,0.6420532003503483
heldout,ingredient_ingredient_adding_localization_94,P08,P08-20240613-123547,ingredient,ingredient_ingredient_adding_localization,12,15,3,0.9818771318322123,0.5721154876306294,0.5721154876306294,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9879180878858649,0.5721154876278616,0.5721154876278616
heldout,ingredient_ingredient_adding_localization_94,P08,P08-20240613-123547,ingredient,ingredient_ingredient_adding_localization,16,17,1,0.9612273005935462,0.5991767032301756,0.5991767032301756,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9741515337272137,0.5991767032267521,0.5991767032267521
heldout,ingredient_ingredient_adding_localization_94,P08,P08-20240613-123547,ingredient,ingredient_ingredient_adding_localization,16,18,2,0.9612273005935462,0.5788456819801409,0.5788456819801409,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9741515337272137,0.5788456819764173,0.5788456819764173
heldout,ingredient_ingredient_adding_localization_94,P08,P08-20240613-123547,ingredient,ingredient_ingredient_adding_localization,16,19,3,0.9612273005935462,0.6270936125417542,0.6270936125417542,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9741515337272137,0.6270936125388493,0.6270936125388493
heldout,ingredient_ingredient_adding_localization_94,P08,P08-20240613-123547,ingredient,ingredient_ingredient_adding_localization,20,21,1,0.9771962180735814,0.6401583292387686,0.6401583292387686,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.984797478712852,0.6401583292351349,0.6401583292351349
heldout,ingredient_ingredient_adding_localization_94,P08,P08-20240613-123547,ingredient,ingredient_ingredient_adding_localization,20,22,2,0.9771962180735814,0.6581189353465208,0.6581189353465208,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.984797478712852,0.6581189353421492,0.6581189353421492
heldout,ingredient_ingredient_adding_localization_94,P08,P08-20240613-123547,ingredient,ingredient_ingredient_adding_localization,20,23,3,0.9771962180735814,0.6578008361501189,0.6578008361501189,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.984797478712852,0.6578008361452692,0.6578008361452692
heldout,ingredient_ingredient_adding_localization_94,P08,P08-20240613-123547,ingredient,ingredient_ingredient_adding_localization,24,25,1,0.961207826920263,0.613168307761612,0.613168307761612,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9741385512767714,0.6131683077572481,0.6131683077572481
heldout,ingredient_ingredient_adding_localization_94,P08,P08-20240613-123547,ingredient,ingredient_ingredient_adding_localization,24,26,2,0.961207826920263,0.6085829701547723,0.6085829701547723,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9741385512767714,0.6085829701508596,0.6085829701508596
heldout,ingredient_ingredient_adding_localization_94,P08,P08-20240613-123547,ingredient,ingredient_ingredient_adding_localization,24,27,3,0.961207826920263,0.5928919771421821,0.604052416514217,0.9815240547559795,0.3333333333333333,0.19999999999999998,0 3,0 1 6 7,False,1.0,True,True,0.9741385512767714,0.5928919771385962,0.6040524165105635
heldout,ingredient_ingredient_weight_14,P06,P06-20240510-115307,ingredient,ingredient_ingredient_weight,8,9,1,0.9394418624099292,0.6393778807551707,0.6393778807551707,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9596279082702703,0.6393778807523914,0.6393778807523914
heldout,ingredient_ingredient_weight_14,P06,P06-20240510-115307,ingredient,ingredient_ingredient_weight,8,10,2,0.9394418624099292,0.618811152038505,0.618811152038505,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9596279082702703,0.6188111520334845,0.6188111520334845
heldout,ingredient_ingredient_weight_14,P06,P06-20240510-115307,ingredient,ingredient_ingredient_weight,8,11,3,0.9394418624099292,0.6015133047644643,0.6015133047644643,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9596279082702703,0.6015133047611919,0.6015133047611919
heldout,ingredient_ingredient_weight_14,P06,P06-20240510-115307,ingredient,ingredient_ingredient_weight,12,13,1,0.9905348483444211,0.5581558916406035,0.5581558916406035,1.0,1.0,1.0,0 2,0 1 4 5,False,0.75,True,False,0.9936898988939519,0.5581558916382681,0.5581558916382681
heldout,ingredient_ingredient_weight_14,P06,P06-20240510-115307,ingredient,ingredient_ingredient_weight,12,14,2,0.9905348483444211,0.6248479755862639,0.6248479755862639,1.0,1.0,1.0,0 2,0 1 4 5,False,0.75,True,False,0.9936898988939519,0.6248479755837283,0.6248479755837283
heldout,ingredient_ingredient_weight_14,P06,P06-20240510-115307,ingredient,ingredient_ingredient_weight,12,15,3,0.9905348483444211,0.5465975398702563,0.5465975398702563,1.0,1.0,0.6000000000000001,0 2,0 1 4 5,False,0.75,True,False,0.9936898988939519,0.5465975398676555,0.5465975398676555
heldout,ingredient_ingredient_weight_14,P06,P06-20240510-115307,ingredient,ingredient_ingredient_weight,16,17,1,0.9880897746366687,0.5739654921519779,0.5739654921519779,1.0,1.0,1.0,0 2,0 1 4 5,False,0.75,True,False,0.9920598497558563,0.5739654921486705,0.5739654921486707
heldout,ingredient_ingredient_weight_14,P06,P06-20240510-115307,ingredient,ingredient_ingredient_weight,16,18,2,0.9880897746366687,0.5503112728406745,0.5503112728406745,1.0,1.0,1.0,0 2,0 1 4 5,False,0.75,True,False,0.9920598497558563,0.5503112728367965,0.5503112728367965
heldout,ingredient_ingredient_weight_14,P06,P06-20240510-115307,ingredient,ingredient_ingredient_weight,16,19,3,0.9880897746366687,0.5561685357980677,0.5561685357980677,1.0,1.0,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9920598497558563,0.5561685357956193,0.5561685357956193
heldout,ingredient_ingredient_weight_14,P06,P06-20240510-115307,ingredient,ingredient_ingredient_weight,20,21,1,0.9879047615171441,0.5747026513809774,0.586455250396461,0.9799599389594714,0.3333333333333333,0.39999999999999997,0 2,0 1 4 5,False,0.75,True,False,0.9919365076750463,0.574702651377513,0.5864552503929256
heldout,ingredient_ingredient_weight_14,P06,P06-20240510-115307,ingredient,ingredient_ingredient_weight,20,22,2,0.9879047615171441,0.6439417653707926,0.6439417653707926,1.0,1.0,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9919365076750463,0.643941765366435,0.643941765366435
heldout,ingredient_ingredient_weight_14,P06,P06-20240510-115307,ingredient,ingredient_ingredient_weight,20,23,3,0.9879047615171441,0.5919770013818764,0.5919770013818764,1.0,1.0,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9919365076750463,0.5919770013777537,0.5919770013777537
heldout,ingredient_ingredient_weight_14,P06,P06-20240510-115307,ingredient,ingredient_ingredient_weight,24,25,1,0.9629431475077744,0.5774341021667215,0.5922518243614197,0.9749807065420609,0.3333333333333333,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9752954316679077,0.5774341021622822,0.5922518243568664
heldout,ingredient_ingredient_weight_14,P06,P06-20240510-115307,ingredient,ingredient_ingredient_weight,24,26,2,0.9629431475077744,0.6049560923769296,0.6049560923769296,1.0,1.0,1.0,0 2,0 1 4 5,False,0.75,True,False,0.9752954316679077,0.6049560923736381,0.6049560923736381
